step,epoch,loss,eval_loss,learning_rate,grad_norm,eval_mse,eval_mae,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
5010,2.004,0.17560131549835206,,6.664e-06,24.250516891479492,,,,,,,,,,
5020,2.008,0.2849860429763794,,6.637333333333333e-06,29.184982299804688,,,,,,,,,,
5030,2.012,0.07288364768028259,,6.6106666666666675e-06,3.585268974304199,,,,,,,,,,
5040,2.016,0.16674389839172363,,6.584e-06,151.05091857910156,,,,,,,,,,
5050,2.02,0.2727854251861572,,6.557333333333333e-06,46.24099349975586,,,,,,,,,,
5060,2.024,0.41878204345703124,,6.5306666666666674e-06,43.59317398071289,,,,,,,,,,
5070,2.028,0.2330789804458618,,6.504e-06,9.408072471618652,,,,,,,,,,
5080,2.032,0.18206958770751952,,6.477333333333334e-06,103.8902587890625,,,,,,,,,,
5090,2.036,0.08979712128639221,,6.450666666666667e-06,5.79780387878418,,,,,,,,,,
5100,2.04,0.15100772380828859,,6.424e-06,7.268703460693359,,,,,,,,,,
5100,2.04,,0.47002461552619934,,,0.47002464532852173,0.2447088360786438,26.1201,382.847,23.928,,,,,
5110,2.044,0.35983521938323976,,6.397333333333334e-06,1.681114912033081,,,,,,,,,,
5120,2.048,0.12978692054748536,,6.370666666666667e-06,0.683797299861908,,,,,,,,,,
5130,2.052,0.2734154939651489,,6.344e-06,33.15290832519531,,,,,,,,,,
5140,2.056,0.12205924987792968,,6.317333333333334e-06,4.490368843078613,,,,,,,,,,
5150,2.06,0.33041744232177733,,6.290666666666667e-06,9.480558395385742,,,,,,,,,,
5160,2.064,0.2518803834915161,,6.264e-06,11.599801063537598,,,,,,,,,,
5170,2.068,0.10390098094940185,,6.237333333333334e-06,20.11989402770996,,,,,,,,,,
5180,2.072,0.1599629044532776,,6.210666666666667e-06,4.038784027099609,,,,,,,,,,
5190,2.076,0.1783643364906311,,6.184e-06,5.4400739669799805,,,,,,,,,,
5200,2.08,0.1121015191078186,,6.157333333333334e-06,37.59019088745117,,,,,,,,,,
5200,2.08,,0.47384941577911377,,,0.47384941577911377,0.2589680254459381,26.0933,383.24,23.953,,,,,
5210,2.084,0.43018250465393065,,6.130666666666667e-06,7.908060550689697,,,,,,,,,,
5220,2.088,0.2638895034790039,,6.104000000000001e-06,13.68674087524414,,,,,,,,,,
5230,2.092,0.2810087203979492,,6.077333333333334e-06,31.04262351989746,,,,,,,,,,
5240,2.096,0.14930403232574463,,6.050666666666667e-06,11.236201286315918,,,,,,,,,,
5250,2.1,0.1530606985092163,,6.024000000000001e-06,1.16826593875885,,,,,,,,,,
5260,2.104,0.30224018096923827,,5.9973333333333336e-06,1.1086385250091553,,,,,,,,,,
5270,2.108,0.0854886531829834,,5.970666666666667e-06,70.1838150024414,,,,,,,,,,
5280,2.112,0.276265549659729,,5.944000000000001e-06,29.38005828857422,,,,,,,,,,
5290,2.116,0.23058574199676513,,5.9173333333333335e-06,20.67658805847168,,,,,,,,,,
5300,2.12,0.2522437334060669,,5.890666666666667e-06,14.83236026763916,,,,,,,,,,
5300,2.12,,0.4021926522254944,,,0.402192622423172,0.20827102661132812,26.0673,383.622,23.976,,,,,
5310,2.124,0.17307497262954713,,5.864000000000001e-06,2.8055531978607178,,,,,,,,,,
5320,2.128,0.21328721046447754,,5.837333333333333e-06,2.764246702194214,,,,,,,,,,
5330,2.132,0.17433515787124634,,5.810666666666667e-06,2.6182761192321777,,,,,,,,,,
5340,2.136,0.3256081104278564,,5.784000000000001e-06,1.324671745300293,,,,,,,,,,
5350,2.14,0.1527709484100342,,5.757333333333333e-06,13.193835258483887,,,,,,,,,,
5360,2.144,0.1805315613746643,,5.730666666666667e-06,23.532001495361328,,,,,,,,,,
5370,2.148,0.12586451768875123,,5.704000000000001e-06,198.03909301757812,,,,,,,,,,
5380,2.152,0.22413949966430663,,5.677333333333333e-06,38.4937629699707,,,,,,,,,,
5390,2.156,0.12278759479522705,,5.650666666666667e-06,7.574041366577148,,,,,,,,,,
5400,2.16,0.10090281963348388,,5.624000000000001e-06,51.75373840332031,,,,,,,,,,
5400,2.16,,0.3946842849254608,,,0.3946842849254608,0.21370288729667664,26.09,383.288,23.956,,,,,
5410,2.164,0.09172008633613586,,5.597333333333333e-06,2.298020362854004,,,,,,,,,,
5420,2.168,0.24445133209228515,,5.570666666666667e-06,55.29983901977539,,,,,,,,,,
5430,2.172,0.21617209911346436,,5.544000000000001e-06,18.342182159423828,,,,,,,,,,
5440,2.176,0.22545053958892822,,5.517333333333333e-06,179.7637939453125,,,,,,,,,,
5450,2.18,0.3441575050354004,,5.490666666666667e-06,16.19237518310547,,,,,,,,,,
5460,2.184,0.279218053817749,,5.4640000000000005e-06,13.033465385437012,,,,,,,,,,
5470,2.188,0.13788667917251587,,5.437333333333333e-06,4.280998706817627,,,,,,,,,,
5480,2.192,0.20114679336547853,,5.410666666666667e-06,4.09008264541626,,,,,,,,,,
5490,2.196,0.2172996997833252,,5.3840000000000005e-06,6.424712657928467,,,,,,,,,,
5500,2.2,0.28212499618530273,,5.357333333333333e-06,23.428510665893555,,,,,,,,,,
5500,2.2,,0.4090636670589447,,,0.4090636670589447,0.23308615386486053,26.1171,382.891,23.931,,,,,
5510,2.204,0.12818326950073242,,5.330666666666667e-06,17.40334701538086,,,,,,,,,,
5520,2.208,0.1938488006591797,,5.304e-06,5.493871212005615,,,,,,,,,,
5530,2.212,0.20984344482421874,,5.2773333333333345e-06,26.348302841186523,,,,,,,,,,
5540,2.216,0.2608664512634277,,5.250666666666667e-06,7.88848876953125,,,,,,,,,,
5550,2.22,0.22611398696899415,,5.224e-06,3.287026882171631,,,,,,,,,,
5560,2.224,0.1467900276184082,,5.1973333333333345e-06,0.9126273989677429,,,,,,,,,,
5570,2.228,0.08555479049682617,,5.170666666666667e-06,28.753141403198242,,,,,,,,,,
5580,2.232,0.17591235637664795,,5.144e-06,27.5517520904541,,,,,,,,,,
5590,2.2359999999999998,0.06829559206962585,,5.117333333333334e-06,6.5565385818481445,,,,,,,,,,
5600,2.24,0.19328967332839966,,5.090666666666667e-06,45.89141082763672,,,,,,,,,,
5600,2.24,,0.46721577644348145,,,0.46721571683883667,0.2830967903137207,26.0779,383.467,23.967,,,,,
5610,2.2439999999999998,0.0839707612991333,,5.064e-06,26.721467971801758,,,,,,,,,,
5620,2.248,0.3205474138259888,,5.037333333333334e-06,0.980855405330658,,,,,,,,,,
5630,2.252,0.18298327922821045,,5.010666666666667e-06,11.671525001525879,,,,,,,,,,
5640,2.2560000000000002,0.3188092947006226,,4.984000000000001e-06,81.39288330078125,,,,,,,,,,
5650,2.26,0.15649762153625488,,4.957333333333334e-06,1.5288031101226807,,,,,,,,,,
5660,2.2640000000000002,0.16416175365448,,4.930666666666667e-06,18.145360946655273,,,,,,,,,,
5670,2.268,0.2975804328918457,,4.904000000000001e-06,16.39725685119629,,,,,,,,,,
5680,2.2720000000000002,0.09275242686271667,,4.877333333333334e-06,2.29939866065979,,,,,,,,,,
5690,2.276,0.05018231868743896,,4.850666666666667e-06,4.423707485198975,,,,,,,,,,
5700,2.2800000000000002,0.28142848014831545,,4.824000000000001e-06,180.60487365722656,,,,,,,,,,
5700,2.2800000000000002,,0.40739578008651733,,,0.40739575028419495,0.23159556090831757,26.0986,383.163,23.948,,,,,
5710,2.284,0.14154043197631835,,4.797333333333334e-06,14.300031661987305,,,,,,,,,,
5720,2.288,0.19079509973526002,,4.770666666666667e-06,68.46551513671875,,,,,,,,,,
5730,2.292,0.2017223596572876,,4.744000000000001e-06,3.2937655448913574,,,,,,,,,,
5740,2.296,0.45566091537475584,,4.717333333333334e-06,80.42605590820312,,,,,,,,,,
5750,2.3,0.10848636627197265,,4.690666666666667e-06,10.465578079223633,,,,,,,,,,
5760,2.304,0.14497714042663573,,4.664000000000001e-06,4.1016926765441895,,,,,,,,,,
5770,2.308,0.27351105213165283,,4.637333333333334e-06,7.420209884643555,,,,,,,,,,
5780,2.312,0.2560990810394287,,4.610666666666667e-06,29.906810760498047,,,,,,,,,,
5790,2.316,0.26672978401184083,,4.5840000000000005e-06,7.391453266143799,,,,,,,,,,
5800,2.32,0.11293996572494507,,4.557333333333334e-06,13.288667678833008,,,,,,,,,,
5800,2.32,,0.4284045994281769,,,0.4284045994281769,0.23475566506385803,26.0595,383.737,23.984,,,,,
5810,2.324,0.19080302715301514,,4.530666666666667e-06,9.035771369934082,,,,,,,,,,
5820,2.328,0.18325926065444947,,4.504e-06,5.4675445556640625,,,,,,,,,,
5830,2.332,0.23593063354492189,,4.477333333333334e-06,1.2270909547805786,,,,,,,,,,
5840,2.336,0.3480761766433716,,4.450666666666667e-06,5.981273174285889,,,,,,,,,,
5850,2.34,0.09032502174377441,,4.424e-06,1.082197666168213,,,,,,,,,,
5860,2.344,0.16615691184997558,,4.397333333333334e-06,70.28543090820312,,,,,,,,,,
5870,2.348,0.3475553035736084,,4.370666666666667e-06,11.997843742370605,,,,,,,,,,
5880,2.352,0.3119746923446655,,4.344e-06,14.492716789245605,,,,,,,,,,
5890,2.356,0.4320638179779053,,4.3173333333333336e-06,17.41526222229004,,,,,,,,,,
5900,2.36,0.27048635482788086,,4.290666666666667e-06,231.58731079101562,,,,,,,,,,
5900,2.36,,0.40935635566711426,,,0.40935635566711426,0.2404147982597351,26.0884,383.312,23.957,,,,,
5910,2.364,0.145402193069458,,4.264e-06,7.009328365325928,,,,,,,,,,
5920,2.368,0.22101156711578368,,4.2373333333333335e-06,18.30715560913086,,,,,,,,,,
5930,2.372,0.2500179290771484,,4.210666666666667e-06,1.1738781929016113,,,,,,,,,,
5940,2.376,0.41677165031433105,,4.184e-06,49.22050094604492,,,,,,,,,,
5950,2.38,0.10136070251464843,,4.157333333333333e-06,59.31448745727539,,,,,,,,,,
5960,2.384,0.4022831439971924,,4.1306666666666675e-06,5.984398365020752,,,,,,,,,,
5970,2.388,0.2848188877105713,,4.104e-06,2.271230936050415,,,,,,,,,,
5980,2.392,0.17766921520233153,,4.077333333333333e-06,4.120748996734619,,,,,,,,,,
5990,2.396,0.14680323600769044,,4.0506666666666675e-06,1.9377267360687256,,,,,,,,,,
6000,2.4,0.08426125049591064,,4.024e-06,13.551252365112305,,,,,,,,,,
6000,2.4,,0.40963974595069885,,,0.4096396863460541,0.25097861886024475,26.1047,383.073,23.942,,,,,
6010,2.404,0.4471461296081543,,3.997333333333333e-06,96.77732849121094,,,,,,,,,,
6020,2.408,0.21437525749206543,,3.970666666666667e-06,45.02482604980469,,,,,,,,,,
6030,2.412,0.162938129901886,,3.944e-06,13.371397018432617,,,,,,,,,,
6040,2.416,0.3307751178741455,,3.917333333333333e-06,1.0008938312530518,,,,,,,,,,
6050,2.42,0.23069148063659667,,3.890666666666667e-06,0.7164346575737,,,,,,,,,,
6060,2.424,0.22575066089630128,,3.864000000000001e-06,5.911332607269287,,,,,,,,,,
6070,2.428,0.15541549921035766,,3.837333333333333e-06,1.074102759361267,,,,,,,,,,
6080,2.432,0.20454375743865966,,3.810666666666667e-06,2.6539461612701416,,,,,,,,,,
6090,2.436,0.328398609161377,,3.7840000000000005e-06,3.234640598297119,,,,,,,,,,
6100,2.44,0.174064564704895,,3.7573333333333334e-06,12.628186225891113,,,,,,,,,,
6100,2.44,,0.4130915105342865,,,0.4130915403366089,0.2415802776813507,26.1221,382.818,23.926,,,,,
6110,2.444,0.20445282459259034,,3.7306666666666667e-06,0.9409880638122559,,,,,,,,,,
6120,2.448,0.28522984981536864,,3.7040000000000005e-06,30.099105834960938,,,,,,,,,,
6130,2.452,0.30938210487365725,,3.6773333333333338e-06,23.832443237304688,,,,,,,,,,
6140,2.456,0.09325754642486572,,3.6506666666666666e-06,49.51309585571289,,,,,,,,,,
6150,2.46,0.10929075479507447,,3.6240000000000004e-06,2.6376285552978516,,,,,,,,,,
6160,2.464,0.14044511318206787,,3.5973333333333337e-06,0.39876383543014526,,,,,,,,,,
6170,2.468,0.24786489009857177,,3.5706666666666666e-06,0.5460116267204285,,,,,,,,,,
6180,2.472,0.38463261127471926,,3.5440000000000003e-06,12.943181991577148,,,,,,,,,,
6190,2.476,0.03198642134666443,,3.5173333333333336e-06,0.7092859745025635,,,,,,,,,,
6200,2.48,0.1576578736305237,,3.4906666666666673e-06,6.6373419761657715,,,,,,,,,,
6200,2.48,,0.41656678915023804,,,0.41656678915023804,0.23219624161720276,26.0945,383.223,23.951,,,,,
6210,2.484,0.17167537212371825,,3.464e-06,1.2630695104599,,,,,,,,,,
6220,2.488,0.22607693672180176,,3.4373333333333335e-06,2.963669776916504,,,,,,,,,,
6230,2.492,0.2893651485443115,,3.4106666666666672e-06,2.4180874824523926,,,,,,,,,,
6240,2.496,0.15268720388412477,,3.384e-06,23.38962745666504,,,,,,,,,,
6250,2.5,0.12227312326431275,,3.3573333333333334e-06,2.2474639415740967,,,,,,,,,,
6260,2.504,0.26435012817382814,,3.330666666666667e-06,50.23136520385742,,,,,,,,,,
6270,2.508,0.19359128475189208,,3.3040000000000005e-06,3.957925796508789,,,,,,,,,,
6280,2.512,0.21444032192230225,,3.2773333333333334e-06,3.5612270832061768,,,,,,,,,,
6290,2.516,0.061552023887634276,,3.250666666666667e-06,1.6280698776245117,,,,,,,,,,
6300,2.52,0.1606057643890381,,3.2240000000000004e-06,9.344830513000488,,,,,,,,,,
6300,2.52,,0.4544666111469269,,,0.45446664094924927,0.25805115699768066,26.2518,380.926,23.808,,,,,
6310,2.524,0.21485824584960939,,3.1973333333333333e-06,0.9309901595115662,,,,,,,,,,
6320,2.528,0.2958910226821899,,3.170666666666667e-06,9.33383560180664,,,,,,,,,,
6330,2.532,0.31545469760894773,,3.1440000000000003e-06,2.476640462875366,,,,,,,,,,
6340,2.536,0.20969874858856202,,3.117333333333333e-06,3.8568806648254395,,,,,,,,,,
6350,2.54,0.3046766757965088,,3.090666666666667e-06,29.659679412841797,,,,,,,,,,
6360,2.544,0.2084826946258545,,3.0640000000000002e-06,14.001860618591309,,,,,,,,,,
6370,2.548,0.2553595304489136,,3.037333333333334e-06,22.562576293945312,,,,,,,,,,
6380,2.552,0.07289857864379883,,3.010666666666667e-06,19.576862335205078,,,,,,,,,,
6390,2.556,0.2927804470062256,,2.984e-06,0.9604519605636597,,,,,,,,,,
6400,2.56,0.2520593643188477,,2.957333333333334e-06,13.138545989990234,,,,,,,,,,
6400,2.56,,0.4141187369823456,,,0.4141187369823456,0.22400104999542236,26.0721,383.551,23.972,,,,,
6410,2.564,0.19847756624221802,,2.9306666666666668e-06,1.491930365562439,,,,,,,,,,
6420,2.568,0.04346190392971039,,2.904e-06,3.033918619155884,,,,,,,,,,
6430,2.572,0.17393573522567748,,2.877333333333334e-06,7.332873344421387,,,,,,,,,,
6440,2.576,0.12365489006042481,,2.850666666666667e-06,61.76465606689453,,,,,,,,,,
6450,2.58,0.3511208534240723,,2.824e-06,40.21562957763672,,,,,,,,,,
6460,2.584,0.09518486261367798,,2.7973333333333337e-06,61.33970260620117,,,,,,,,,,
6470,2.588,0.07881620526313782,,2.770666666666667e-06,4.010425090789795,,,,,,,,,,
6480,2.592,0.29968488216400146,,2.744e-06,57.66831970214844,,,,,,,,,,
6490,2.596,0.17650766372680665,,2.7173333333333336e-06,2.816047191619873,,,,,,,,,,
6500,2.6,0.4830142974853516,,2.690666666666667e-06,2.870781898498535,,,,,,,,,,
6500,2.6,,0.41576895117759705,,,0.41576895117759705,0.21314826607704163,26.0773,383.475,23.967,,,,,
6510,2.604,0.12192411422729492,,2.6640000000000007e-06,14.007357597351074,,,,,,,,,,
6520,2.608,0.16091151237487794,,2.6373333333333335e-06,19.424299240112305,,,,,,,,,,
6530,2.612,0.14139728546142577,,2.610666666666667e-06,1.8982517719268799,,,,,,,,,,
6540,2.616,0.12279138565063477,,2.5840000000000006e-06,19.081924438476562,,,,,,,,,,
6550,2.62,0.2045619010925293,,2.5573333333333335e-06,1.1786733865737915,,,,,,,,,,
6560,2.624,0.14407564401626588,,2.5306666666666668e-06,24.713197708129883,,,,,,,,,,
6570,2.628,0.08055581450462342,,2.5040000000000005e-06,0.5898143649101257,,,,,,,,,,
6580,2.632,0.15425591468811034,,2.4773333333333334e-06,27.939573287963867,,,,,,,,,,
6590,2.636,0.23716843128204346,,2.4506666666666667e-06,3.739675521850586,,,,,,,,,,
6600,2.64,0.15849857330322265,,2.4240000000000004e-06,25.578824996948242,,,,,,,,,,
6600,2.64,,0.4399808645248413,,,0.4399808645248413,0.2431062012910843,26.0658,383.644,23.978,,,,,
6610,2.644,0.45077667236328123,,2.3973333333333333e-06,83.65340423583984,,,,,,,,,,
6620,2.648,0.23324410915374755,,2.370666666666667e-06,12.703587532043457,,,,,,,,,,
6630,2.652,0.3368863344192505,,2.3440000000000003e-06,8.008502960205078,,,,,,,,,,
6640,2.656,0.25218653678894043,,2.3173333333333336e-06,14.916029930114746,,,,,,,,,,
6650,2.66,0.14445843696594238,,2.290666666666667e-06,1.4374223947525024,,,,,,,,,,
6660,2.664,0.08412939906120301,,2.2640000000000003e-06,19.36975860595703,,,,,,,,,,
6670,2.668,0.23815577030181884,,2.2373333333333336e-06,5.6160101890563965,,,,,,,,,,
6680,2.672,0.10376538038253784,,2.210666666666667e-06,10.318963050842285,,,,,,,,,,
6690,2.676,0.3809080123901367,,2.184e-06,47.2060546875,,,,,,,,,,
6700,2.68,0.0705277979373932,,2.1573333333333335e-06,0.834192156791687,,,,,,,,,,
6700,2.68,,0.4274298846721649,,,0.4274298846721649,0.23162049055099487,26.0651,383.655,23.978,,,,,
6710,2.684,0.05965378284454346,,2.130666666666667e-06,3.748354911804199,,,,,,,,,,
6720,2.6879999999999997,0.09347884058952331,,2.104e-06,1.3662744760513306,,,,,,,,,,
6730,2.692,0.23169150352478027,,2.0773333333333334e-06,7.976974010467529,,,,,,,,,,
6740,2.6959999999999997,0.4010075569152832,,2.0506666666666667e-06,10.155290603637695,,,,,,,,,,
6750,2.7,0.1852239489555359,,2.024e-06,2.4154884815216064,,,,,,,,,,
6760,2.7039999999999997,0.14854104518890382,,1.9973333333333337e-06,156.93487548828125,,,,,,,,,,
6770,2.708,0.14395577907562257,,1.9706666666666666e-06,7.320457935333252,,,,,,,,,,
6780,2.7119999999999997,0.30281963348388674,,1.944e-06,1.366500973701477,,,,,,,,,,
6790,2.716,0.23576686382293702,,1.9173333333333337e-06,5.372946262359619,,,,,,,,,,
6800,2.7199999999999998,0.21917378902435303,,1.8906666666666668e-06,61.929718017578125,,,,,,,,,,
6800,2.7199999999999998,,0.4164438843727112,,,0.4164438843727112,0.2326711118221283,26.0945,383.222,23.951,,,,,
6810,2.724,0.08701204061508179,,1.8640000000000003e-06,17.162065505981445,,,,,,,,,,
6820,2.7279999999999998,0.3330220222473145,,1.8373333333333334e-06,97.88845825195312,,,,,,,,,,
6830,2.732,0.2753350257873535,,1.8106666666666667e-06,1.2701401710510254,,,,,,,,,,
6840,2.7359999999999998,0.0933460533618927,,1.7840000000000002e-06,9.222376823425293,,,,,,,,,,
6850,2.74,0.07390452623367309,,1.7573333333333333e-06,30.211462020874023,,,,,,,,,,
6860,2.7439999999999998,0.22331314086914061,,1.7306666666666668e-06,3.5649731159210205,,,,,,,,,,
6870,2.748,0.1805890440940857,,1.7040000000000001e-06,0.8398265242576599,,,,,,,,,,
6880,2.752,0.36106133460998535,,1.6773333333333336e-06,1.2389156818389893,,,,,,,,,,
6890,2.7560000000000002,0.08009570837020874,,1.6506666666666667e-06,30.328493118286133,,,,,,,,,,
6900,2.76,0.09994699358940125,,1.624e-06,6.300008773803711,,,,,,,,,,
6900,2.76,,0.4295068383216858,,,0.42950689792633057,0.2390182614326477,26.0331,384.126,24.008,,,,,
6910,2.7640000000000002,0.18688540458679198,,1.5973333333333336e-06,2.477248191833496,,,,,,,,,,
6920,2.768,0.10684888362884522,,1.5706666666666666e-06,1.21501624584198,,,,,,,,,,
6930,2.7720000000000002,0.11499112844467163,,1.5440000000000002e-06,0.7544295191764832,,,,,,,,,,
6940,2.776,0.22021315097808838,,1.5173333333333335e-06,11.661203384399414,,,,,,,,,,
6950,2.7800000000000002,0.3693256378173828,,1.4906666666666666e-06,14.955039024353027,,,,,,,,,,
6960,2.784,0.2636124134063721,,1.464e-06,7.701610565185547,,,,,,,,,,
6970,2.7880000000000003,0.27403531074523924,,1.4373333333333334e-06,4.302669525146484,,,,,,,,,,
6980,2.792,0.15100855827331544,,1.410666666666667e-06,14.004920959472656,,,,,,,,,,
6990,2.7960000000000003,0.1325356125831604,,1.384e-06,29.74776840209961,,,,,,,,,,
7000,2.8,0.38594698905944824,,1.3573333333333335e-06,4.043509483337402,,,,,,,,,,
7000,2.8,,0.4130372107028961,,,0.4130372107028961,0.2312057614326477,26.0872,383.329,23.958,,,,,
7010,2.8040000000000003,0.4617574691772461,,1.3306666666666668e-06,12.786373138427734,,,,,,,,,,
7020,2.808,0.24836816787719726,,1.304e-06,17.83550262451172,,,,,,,,,,
7030,2.8120000000000003,0.15963370800018312,,1.2773333333333334e-06,0.7959180474281311,,,,,,,,,,
7040,2.816,0.04835631251335144,,1.2506666666666667e-06,1.740265965461731,,,,,,,,,,
7050,2.82,0.1758752703666687,,1.224e-06,0.9037816524505615,,,,,,,,,,
7060,2.824,0.1694492816925049,,1.2000000000000002e-06,0.6721720099449158,,,,,,,,,,
7070,2.828,0.07877233624458313,,1.1733333333333335e-06,1.695852279663086,,,,,,,,,,
7080,2.832,0.09203331470489502,,1.1466666666666668e-06,2.61957049369812,,,,,,,,,,
7090,2.836,0.05661787986755371,,1.12e-06,0.57616126537323,,,,,,,,,,
7100,2.84,0.2319307804107666,,1.0933333333333334e-06,23.7611026763916,,,,,,,,,,
7100,2.84,,0.42282813787460327,,,0.42282813787460327,0.2346237748861313,26.1365,382.607,23.913,,,,,
7110,2.844,0.3927849054336548,,1.066666666666667e-06,20.051959991455078,,,,,,,,,,
7120,2.848,0.13886499404907227,,1.04e-06,57.41815948486328,,,,,,,,,,
7130,2.852,0.11428356170654297,,1.0133333333333333e-06,1.4003885984420776,,,,,,,,,,
7140,2.856,0.4160449504852295,,9.866666666666668e-07,58.49415969848633,,,,,,,,,,
7150,2.86,0.10702242851257324,,9.600000000000001e-07,8.365750312805176,,,,,,,,,,
7160,2.864,0.2215507984161377,,9.333333333333334e-07,18.88422966003418,,,,,,,,,,
7170,2.868,0.25251064300537107,,9.066666666666668e-07,20.465307235717773,,,,,,,,,,
7180,2.872,0.18329324722290039,,8.8e-07,8.389883041381836,,,,,,,,,,
7190,2.876,0.14247066974639894,,8.533333333333334e-07,13.345864295959473,,,,,,,,,,
7200,2.88,0.2317300796508789,,8.266666666666668e-07,1.0074464082717896,,,,,,,,,,
7200,2.88,,0.401337593793869,,,0.40133753418922424,0.22007927298545837,26.0839,383.379,23.961,,,,,
7210,2.884,0.1740071415901184,,8.000000000000001e-07,9.60490894317627,,,,,,,,,,
7220,2.888,0.266251540184021,,7.733333333333335e-07,110.16740417480469,,,,,,,,,,
7230,2.892,0.07123500108718872,,7.466666666666668e-07,119.27601623535156,,,,,,,,,,
7240,2.896,0.09211552739143372,,7.2e-07,23.16118049621582,,,,,,,,,,
7250,2.9,0.3089174509048462,,6.933333333333334e-07,8.48814868927002,,,,,,,,,,
7260,2.904,0.1803309440612793,,6.666666666666667e-07,11.47741985321045,,,,,,,,,,
7270,2.908,0.29190170764923096,,6.4e-07,8.163763046264648,,,,,,,,,,
7280,2.912,0.2334798812866211,,6.133333333333333e-07,103.25205993652344,,,,,,,,,,
7290,2.916,0.12390940189361573,,5.866666666666667e-07,1.9305099248886108,,,,,,,,,,
7300,2.92,0.10972409248352051,,5.6e-07,2.2467238903045654,,,,,,,,,,
7300,2.92,,0.40129566192626953,,,0.4012956917285919,0.22185204923152924,26.0601,383.728,23.983,,,,,
7310,2.924,0.2685967206954956,,5.333333333333335e-07,52.46419143676758,,,,,,,,,,
7320,2.928,0.24839625358581544,,5.066666666666667e-07,61.289398193359375,,,,,,,,,,
7330,2.932,0.2876413822174072,,4.800000000000001e-07,3.9786417484283447,,,,,,,,,,
7340,2.936,0.13619686365127565,,4.533333333333334e-07,8.71540641784668,,,,,,,,,,
7350,2.94,0.13528089523315429,,4.266666666666667e-07,114.45829772949219,,,,,,,,,,
7360,2.944,0.2904987335205078,,4.0000000000000003e-07,114.44682312011719,,,,,,,,,,
7370,2.948,0.350262975692749,,3.733333333333334e-07,143.25729370117188,,,,,,,,,,
7380,2.952,0.09495743513107299,,3.466666666666667e-07,2.7496237754821777,,,,,,,,,,
7390,2.956,0.17301176786422728,,3.2e-07,1.9183788299560547,,,,,,,,,,
7400,2.96,0.32450892925262453,,2.9333333333333337e-07,6.037044525146484,,,,,,,,,,
7400,2.96,,0.40615999698638916,,,0.40615999698638916,0.22876660525798798,26.0806,383.426,23.964,,,,,
7410,2.964,0.06411529779434204,,2.666666666666667e-07,7.798084259033203,,,,,,,,,,
7420,2.968,0.11847525835037231,,2.4000000000000003e-07,3.2116971015930176,,,,,,,,,,
7430,2.972,0.25277018547058105,,2.1333333333333334e-07,5.427246570587158,,,,,,,,,,
7440,2.976,0.07481968998908997,,1.866666666666667e-07,0.5562754273414612,,,,,,,,,,
7450,2.98,0.29440865516662595,,1.6e-07,15.555461883544922,,,,,,,,,,
7460,2.984,0.12435568571090698,,1.3333333333333336e-07,3.5071089267730713,,,,,,,,,,
7470,2.988,0.0821978747844696,,1.0666666666666667e-07,1.618839144706726,,,,,,,,,,
7480,2.992,0.06669313907623291,,8e-08,1.0028483867645264,,,,,,,,,,
7490,2.996,0.40502543449401857,,5.3333333333333334e-08,1.74488365650177,,,,,,,,,,
7500,3.0,0.21503400802612305,,2.6666666666666667e-08,6.049133777618408,,,,,,,,,,
7500,3.0,,0.41009071469306946,,,0.41009071469306946,0.2275380790233612,25.9888,384.781,24.049,,,,,
7500,3.0,,,,,,,,,,2857.0337,42.002,2.625,3.157304315904e+16,0.44343127181132636
